Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Satisfaction Level
13784.0,,44.0,Chicago,Bronze,9611.3,,2.51,True,Satisfied
12724.0,Male,35.0,Miami,Gold,1287.57,308.0,1.31,False,Neutral
13862.0,Female,21.0,New York,Silver,7405.31,252.0,1.05,True,Neutral
16791.0,Female,18.0,Los Angeles,Gold,1370.77,287.0,2.15,True,Unsatisfied
16235.0,Male,67.0,Los Angeles,Silver,3880.26,,1.04,True,Unsatisfied 
,Male,18.0,Los Angeles,Silver,5896.3,292.0,1.92,False,Unsatisfied
12665.0,Female,43.0,Chicago,Bronze,7397.17,154.0,2.68,False,Neutral
12523.0,,62.0,New York,Gold,,412.0,1.49,False,Unsatisfied
16655.0,Female,37.0,Miami,Gold,2679.92,133.0,1.42,False,
,Female,,Miami,Gold,5428.18,371.0,4.59,True,Neutral
16554.0,Male,40.0,Los Angeles,Bronze,5375.45,74.0,3.34,True,Satisfied
12359.0,Female,27.0,Miami-,Bronze,6412.5,274.0,4.74,False,Satisfied
15939.0,Male,28.0,New York,Silver,3108.15,271.0,2.38,False,
14587.0,Female,58.0,New York,Silver,5451.24,185.0,3.71,True,Neutral
14715.0,Female,,Houston,Silver,1978.89,353.0,1.82,False,Neutral
14185.0,Male ,22.0,Houston,Bronze,1950.03,5.0,,False,Satisfied1
12437.0,Female,18.0,Los Angeles,Bronze,,293.0,1.52,False,Satisfied
14040.0,Female,34.0,New York,Bronze,6886.18,360.0,1.01,False,Neutral
12652.0,Male,39.0,New York,Silver,1291.96,86.0,4.73,False,Unsatisfied
14514.0,Male,,Miami,Bronze,1315.62,214.0,3.22,False,Unsatisfied
15171.0,Female,62.0,Miami,Silver,5696.5,406.0,4.71,False,
14167.0,Female,58.0,Los Angeles,Silver,2773.95,436.0,2.34,True,Unsatisfied
17048.0,Female ,46.0,New York,Gold,3984.75,15.0,2.31,True,Neutral
17364.0,Female,21.0,Los Angeles,,4067.41,273.0,2.6,True,Neutral
13284.0,Female,22.0,Miami,Gold,1867.67,51.0,3.82,False,Unsatisfied
16500.0,Male,28.0,Miami,Silver,113.01,253.0,3.26,True,Satisfied
12951.0,Male-,68.0,Houston,Gold,8546.2,45.0,4.7,True,Neutral
15835.0,Female,,Los Angeles,Gold,7178.52,191.0,1.1,True,Neutral
18190.0,Male,52.0,Los Angeles,Gold,6936.33,122.0,3.83,True,Satisfied-
13993.0,Male,29.0,,Bronze,5510.4,412.0,2.32,False,Neutral
14114.0,Male,43.0,New York,Silver,7039.6,187.0,1.72,True,Unsatisfied
15447.0,Female,68.0,Houston,Gold,9363.31,214.0,3.04,True,Unsatisfied
,Female_,36.0,,Bronze,6690.17,149.0,3.02,True,
14978.0,Male,62.0,Miami1,Bronze,2724.4,170.0,1.55,True,Satisfied
16395.0,Male,24.0,Chicago,,5748.54,209.0,1.81,False,Unsatisfied
15510.0,Male,64.0,Los Angeles,Gold,4479.01,453.0,,False,Satisfied
13614.0,Male,24.0,Los Angeles,Bronze,5608.55,82.0,2.64,True,Unsatisfied
13246.0,Male,43.0,Miami,,5224.34,401.0,2.27,True,Satisfied
15687.0,Female,,Los Angeles,,8601.88,196.0,1.59,True,Unsatisfied
16493.0,Female,22.0,Los Angeles,Bronze,,246.0,1.02,True,Neutral
12490.0,Male,38.0,Los Angeles,Bronze,1968.71,,4.88,False,
12672.0,Male,31.0,Houston,Bronze1,723.87,345.0,4.77,False,Unsatisfied
13385.0,,21.0,,Silver,4301.2,357.0,2.93,True,Neutral
15626.0,Female,40.0,New York,Gold,254.55,40.0,4.98,False,Unsatisfied
12553.0,Female,,New York,Silver,3251.14,168.0,3.69,False,Satisfied
,Female,37.0,Miami,Silver,3743.41,43.0,,True,Neutral
,Female-,32.0,Houston1,Gold,3818.33,329.0,,True,Neutral
18106.0,Female,67.0,New York-,Bronze,9795.57,211.0,4.66,,Neutral
15033.0,Female,69.0,Houston,Gold,3108.62,179.0,3.52,False,
14329.0,Female,62.0,Houston,Gold,2725.75,457.0,,False,Neutral
16401.0,Female,46.0,Miami,Silver,1380.87,23.0,4.59,,Satisfied
16206.0,Female,25.0,Houston,Gold,5158.99,95.0,2.79,True,Neutral
13782.0,Male,58.0,Los Angeles,,1621.38,160.0,1.19,True,Satisfied
,Male,65.0,Houston,Silver,6201.32,244.0,1.75,True,Neutral
16593.0,,36.0,,Bronze,1636.08,415.0,1.27,False,Neutral
13700.0,Male,65.0,Miami,Silver,5809.07,17.0,,True,Satisfied
13064.0,Female,56.0,Miami,Silver_,8280.07,112.0,2.64,False,
13048.0,Female,63.0,New York,Gold,520.99,103.0,1.47,False,Satisfied
18069.0,Male,45.0,Los Angeles,Gold,4255.5,,1.67,False,Satisfied
13634.0,Female,63.0,New York,Gold,4664.38,86.0,2.78,False,Satisfied
16843.0,Male,44.0,Chicago,Bronze,7931.61,35.0,2.36,True,
17064.0,,21.0,Los Angeles,Silver,4732.36,30.0,2.87,False,Neutral
17609.0,,32.0,Houston,Silver,5718.6,192.0,2.72,False,Satisfied
15673.0,Female,52.0,,Silver,7932.92,,3.58,True,Neutral-
12626.0,Female,,Chicago,Gold,,179.0,4.75,False,Unsatisfied
14976.0,Male,,Los Angeles,Bronze,3647.16,104.0,1.43,True,Satisfied
,Female,20.0,,Silver,949.84,165.0,1.4,True,Neutral 
13527.0,Male,64.0,Miami,Gold1,7326.16,474.0,4.41,True,
15696.0,Male,41.0,New York,Silver,,122.0,,True,Unsatisfied
15316.0,Male1,44.0,Los Angeles,Gold,9703.64,134.0,4.07,False,Satisfied-
12673.0,Male,57.0,Los Angeles,,9273.34,290.0,1.86,True,Unsatisfied
15296.0,Female,53.0,Chicago,,7994.44,312.0,4.32,False,Satisfied
17988.0,Female,51.0,Houston,Silver,6470.37,224.0,4.7,False,Neutral
12820.0,Female,46.0,New York,Silver,7836.46,25.0,3.54,True,Unsatisfied
13001.0,Male,41.0,Chicago,Silver,4377.63,371.0,1.42,False,Neutral1
14101.0,Female,41.0,Miami,Gold,,13.0,4.58,False,Satisfied
14238.0,Male,59.0,Houston,Silver,3552.13,,4.17,False,
17730.0,Female,21.0,Chicago,,3334.42,230.0,4.0,True,Unsatisfied
13929.0,Female,20.0,New York,Gold,7591.25,102.0,1.15,,Neutral
14657.0,,51.0,Chicago ,Gold1,4593.93,,4.2,True,Neutral
13859.0,Male,66.0,,Bronze,,378.0,1.55,,Unsatisfied
18212.0,Female,40.0,New York,Bronze,2099.19,376.0,1.89,True,Satisfied
14292.0,Female,69.0,Chicago_,Silver,8605.81,389.0,3.31,False,Satisfied
13883.0,Male,40.0,Houston,Gold,6809.83,203.0,2.06,False,
18233.0,Female,62.0,Los Angeles,Gold,,267.0,3.65,False,Unsatisfied
17018.0,,,,Gold,4069.29,472.0,3.43,True,Unsatisfied
14242.0,Female,,Miami,,4365.09,462.0,1.43,False,Satisfied
12356.0,Male,,Miami,Silver,668.61,365.0,3.62,True,Satisfied
12346.0,Male,23.0,Los Angeles,Bronze,4603.61,222.0,4.7,True,Satisfied
13898.0,Female,54.0,Los Angeles,Gold,7975.0,104.0,1.64,False,Unsatisfied
16948.0,Male,27.0,Houston,Silver,3941.07,111.0,3.39,False,Unsatisfied
16997.0,Male,57.0,Los Angeles,Silver ,3897.45,428.0,2.37,True,Neutral
,Male,24.0,Chicago,,255.59,483.0,2.84,True,
15395.0,Male,56.0,New York,Gold,4632.57,469.0,2.15,False,Satisfied
12510.0,Male,55.0,Los Angeles,Gold,350.84,69.0,2.42,False,Neutral
,Male,38.0,Miami,Bronze,5746.46,358.0,1.12,False,Satisfied
13263.0,Female,37.0,Chicago,Gold,5117.16,258.0,4.93,True,Neutral
14428.0,Male,20.0,Miami,Silver,8416.08,168.0,3.5,False,Unsatisfied
12451.0,,68.0,Chicago,Bronze,5859.63,,3.0,False,Neutral
12422.0,Female,39.0,Los Angeles,Gold,3301.93,374.0,2.53,True,Neutral
17708.0,Female_,64.0,New York,,5210.69,49.0,3.16,True,
14090.0,Female,21.0,Miami,Gold,7027.09,,2.52,False,
15606.0,Female,45.0,Chicago,Gold,1030.24,482.0,2.44,False,
15831.0,Female,29.0,Houston,Silver,6248.63,331.0,2.86,False,
13310.0,Female,55.0,,Gold,9174.6,420.0,2.1,True,Satisfied
14916.0,Female,68.0,New York,Silver,3061.39,75.0,1.72,False,Neutral
17602.0,,53.0,Los Angeles,Silver,6303.59,201.0,3.23,True,
14572.0,Male,64.0,Houston,Silver,8231.16,,4.37,False,Neutral
13502.0,Female,58.0,New York,Bronze,5166.88,34.0,1.61,True,Satisfied
14784.0,Male,22.0,Houston,Silver,7208.0,314.0,1.13,False,Satisfied
15938.0,Male,30.0,Los Angeles,Gold,,111.0,1.99,False,Neutral
12637.0,Male,40.0,Chicago,Bronze,3129.98,421.0,4.92,False,Satisfied
17418.0,Female,67.0,Los Angeles,Gold,6709.08,352.0,4.32,True,Unsatisfied 
14779.0,Female_,47.0,Los Angeles,Silver,7083.55,316.0,3.38,True,Neutral
16321.0,Male ,54.0,Houston_,Gold,9376.4,396.0,4.72,True,Neutral
15262.0,Female,42.0,Miami,Bronze,2325.9,237.0,2.78,True,Satisfied
17862.0,Male_,65.0,Houston,Bronze,4735.35,32.0,4.93,,Neutral
16892.0,Male,44.0,Houston,Gold,2580.08,,2.19,True,Unsatisfied
,Male,,Houston,Gold,892.91,132.0,1.96,True,Neutral
,Male,31.0,Miami,Gold,4091.98,,3.55,False,Satisfied
,Female,65.0,Chicago,Bronze,3803.4,33.0,2.51,True,Unsatisfied
14770.0,Female,64.0,Los Angeles,Silver,2777.3,43.0,3.51,,Satisfied
16912.0,Female,53.0,Chicago,Gold,3040.25,368.0,,,Satisfied
15174.0,,56.0,Miami,Silver,3668.08,,3.47,True,Unsatisfied
14895.0,Female,33.0,Los Angeles_,Bronze,9889.49,,2.1,,Neutral
12594.0,Male,39.0,Los Angeles,Gold,7851.28,226.0,1.2,False,Unsatisfied1
17504.0,Female,38.0,New York,Gold,806.87,487.0,4.65,False,Neutral
16387.0,Male,38.0,,Bronze,8736.89,179.0,4.53,False,Neutral
12664.0,,25.0,Chicago_,Gold,6369.7,222.0,4.88,True,Unsatisfied
,Male,,Houston,Silver,,370.0,3.87,True,Satisfied
17277.0,Female,33.0,New York,Bronze,3482.93,125.0,3.73,False,Unsatisfied
,Female,48.0,Chicago,Bronze,4698.74,276.0,,False,Unsatisfied
17094.0,Female,59.0,Miami,Gold,8972.65,167.0,1.5,,Satisfied
14692.0,Female,27.0,Chicago,Bronze,2798.47,151.0,1.76,False,
12970.0,Male,49.0,Chicago,Gold,9163.46,41.0,2.16,True,Unsatisfied
17889.0,Female,51.0,Chicago,Gold,8302.15,300.0,4.56,False,Unsatisfied
17644.0,Female,26.0,,Bronze,9807.52,381.0,1.69,False,Unsatisfied
17714.0,Male,34.0,Chicago,Gold,,35.0,4.69,False,
12916.0,Male,28.0,Chicago,Silver,2433.96,407.0,3.09,False,Satisfied
17769.0,Male,49.0,Los Angeles,Silver,3375.58,314.0,3.86,True,Unsatisfied
14450.0,Female,27.0,Houston1,Gold,9551.03,304.0,1.44,,Satisfied
16085.0,Male,39.0,Miami,Silver,,231.0,2.08,True,Satisfied
13659.0,Male,34.0,Houston,Gold,,215.0,4.83,,Satisfied
15167.0,Male,21.0,New York,Silver,,314.0,2.06,False,Neutral
15443.0,Female,65.0,New York,Bronze,4022.58,,2.19,True,Neutral
14224.0,Male,69.0,Chicago,Gold,2014.45,,1.79,False,Unsatisfied
,Female,,Miami,Gold,5417.09,215.0,1.52,True,Neutral
17673.0,,42.0,Chicago,Gold,8509.1,423.0,1.93,False,Unsatisfied
12727.0,Male,38.0,New York,Gold,589.9,156.0,3.57,True,Unsatisfied
14068.0,Male,54.0,Los Angeles,Gold,8903.34,64.0,2.82,,
13068.0,Female,55.0,Houston,,6688.18,62.0,3.22,False,
14368.0,Male,66.0,Miami,Bronze,,339.0,1.49,False,Unsatisfied
15497.0,Male,,,Bronze,6296.41,369.0,4.21,,Unsatisfied
12559.0,Female,42.0,Los Angeles ,Silver,3033.07,368.0,4.14,False,Unsatisfied
13819.0,Female,68.0,Miami,,4209.93,62.0,1.09,True,Satisfied
14501.0,Male,53.0,Miami,Silver,8012.97,94.0,,True,Satisfied
14782.0,Female,34.0,New York,Silver,3133.17,469.0,1.28,True,Unsatisfied
17861.0,Male,58.0,Los Angeles,Bronze,4753.2,472.0,4.17,False,Neutral
14439.0,Male,41.0,Miami,Silver,294.36,341.0,3.95,False,Neutral
18161.0,Male,19.0,Miami,,7362.23,,4.61,False,Unsatisfied
15820.0,Female,57.0,Houston,Silver,4235.25,435.0,1.95,True,Satisfied
,Male,32.0,New York,Gold,5301.05,121.0,2.83,True,Unsatisfied
16660.0,Male,49.0,Chicago,Silver,,,1.74,True,Unsatisfied
12693.0,Male,56.0,New York,Bronze,9917.97,371.0,,False,Satisfied
12625.0,Female,23.0,Chicago,Bronze,3094.43,252.0,3.09,False,
13396.0,Female,,Los Angeles,,6386.4,36.0,1.21,True,
12935.0,Female,64.0,Los Angeles,Silver,5854.24,410.0,3.86,,Satisfied
16730.0,Female,40.0,Miami,Silver,7872.41,289.0,,True,Satisfied
14541.0,Female,56.0,,,3008.99,379.0,4.32,True,Unsatisfied
13551.0,Male,34.0,Miami,Gold,7583.68,100.0,2.09,False,Satisfied
12421.0,Female,51.0,New York,Gold,3886.77,324.0,4.61,True,Unsatisfied
15797.0,Female ,,Los Angeles,Silver,4170.49,329.0,4.99,False,Neutral
15052.0,Female,46.0,New York,Silver,6759.85,136.0,4.68,False,Unsatisfied
14130.0,Female ,,New York,Bronze,7864.43,194.0,,False,Neutral
15222.0,Male-,30.0,,Silver,,221.0,4.25,False,
13615.0,Female,23.0,New York,Silver,9008.81,279.0,3.29,False,Unsatisfied
13901.0,,23.0,Los Angeles,Bronze,2923.07,326.0,1.76,,Satisfied
13158.0,Female,37.0,Los Angeles,Bronze,,55.0,3.71,True,Unsatisfied
14257.0,Male,69.0,Los Angeles,Silver,1395.55,427.0,3.85,True,Satisfied
15218.0,Male,20.0,,Gold,6629.35,484.0,4.94,True,Neutral
15110.0,,34.0,New York,Silver,5521.54,110.0,3.17,True,Unsatisfied
14534.0,Male,66.0,Houston,Gold,4996.9,149.0,2.09,False,Satisfied
15967.0,Male,29.0,Los Angeles,,3178.03,406.0,,True,Unsatisfied
16757.0,,65.0,New York,Gold,,265.0,4.92,False,Unsatisfied
,Male,64.0,Miami,Bronze,1701.56,162.0,1.71,True,Neutral
13815.0,,62.0,Los Angeles,Bronze1,3756.28,187.0,2.3,True,Satisfied
18008.0,,18.0,Los Angeles,Bronze,1076.94,410.0,3.17,False,Unsatisfied
18277.0,Male,34.0,Houston,Silver,5761.28,129.0,1.68,False,Unsatisfied
14389.0,Female,20.0,Chicago,Bronze,1048.1,484.0,1.09,True,Neutral1
13703.0,Female,43.0,Chicago,Bronze,1687.41,108.0,,True,Unsatisfied
15339.0,Female,32.0,Los Angeles,Silver,946.12,389.0,4.46,,Unsatisfied
12744.0,Male,53.0,New York,Silver,3874.98,425.0,1.17,False,Satisfied
16222.0,Male,49.0,Miami,Gold,8435.39,447.0,2.72,False,Unsatisfied
14341.0,Male,49.0,Miami,Silver,,406.0,4.05,False,Unsatisfied
13168.0,Female,21.0,New York,Silver,811.71,68.0,4.81,False,Unsatisfied
16943.0,,35.0,Los Angeles,Bronze,6382.05,432.0,,False,Satisfied
17515.0,Male,66.0,,Gold,6875.42,66.0,2.69,False,Unsatisfied
17082.0,Male,36.0,Chicago,,5384.32,144.0,4.8,False,Unsatisfied
14248.0,Female,60.0,,Silver,6703.15,464.0,1.14,False,Neutral
12609.0,Female,69.0,Houston,Bronze ,2413.54,53.0,3.98,False,Neutral
13002.0,Male,52.0,Los Angeles,,4947.48,128.0,3.57,True,Unsatisfied
16133.0,Female1,57.0,New York,Bronze,3969.67,470.0,2.0,False,Unsatisfied
13049.0,Male,31.0,Miami,Bronze,988.11,491.0,3.03,False,
14548.0,Male,50.0,Los Angeles,Silver,6293.01,321.0,1.52,,Satisfied
13405.0,Female,31.0,,Bronze,5002.63,207.0,4.49,False,Satisfied
14049.0,,51.0,Los Angeles,Gold,2824.22,320.0,2.43,True,
16043.0,Female,21.0,Los Angeles,Gold,4789.48,216.0,3.5,False,Unsatisfied
15812.0,Female,41.0,Chicago,Silver,,68.0,1.64,True,Neutral
13837.0,Male,46.0,Chicago,Bronze,8036.41,447.0,1.82,False,Satisfied
17118.0,Male,36.0,Los Angeles,Bronze,6530.31,62.0,4.97,True,Neutral
14616.0,Male,23.0,Chicago,Bronze,4730.7,,4.01,True,Satisfied
14233.0,Female,50.0,New York,Bronze,5799.92,337.0,4.85,False,Unsatisfied
17075.0,,66.0,Chicago,Silver,3911.65,327.0,2.18,False,Unsatisfied1
16714.0,Female,57.0,Chicago,Bronze,1352.91,370.0,,,Satisfied-
13098.0,Female,36.0,Los Angeles,Silver,,429.0,,True,Satisfied
17027.0,Male,,New York,Bronze,5350.29,52.0,2.98,True,Neutral
12591.0,Male,,Houston,Bronze,6028.46,,1.7,False,Unsatisfied
17786.0,Male,44.0,,Gold,,381.0,3.93,,Satisfied
16124.0,Female,33.0,Miami,,7795.6,458.0,2.45,True,Unsatisfied
16409.0,Male,23.0,,Gold,1604.73,383.0,,True,Neutral
13754.0,Female,57.0,,Silver,,65.0,,True,Unsatisfied
,Male,,New York,Bronze,1094.9,130.0,3.25,False,Satisfied_
12997.0,Female,65.0,Houston,Bronze,7408.0,177.0,3.91,False,Satisfied
,Female,52.0,Miami,Silver,7090.61,278.0,2.93,True,Unsatisfied
16918.0,Male,36.0,New York,Gold,9864.99,480.0,3.1,False,Unsatisfied
16882.0,Female,29.0,,Silver,5268.03,413.0,1.56,False,Satisfied
14442.0,Female,33.0,Houston,Gold1,8281.51,163.0,4.66,True,Unsatisfied
16496.0,Male,60.0,Miami,Bronze,5806.75,,4.71,True,Unsatisfied
12764.0,Female,27.0,Los Angeles,Gold,8753.46,332.0,3.73,,Unsatisfied
17311.0,Male,,Houston,Silver,7238.11,152.0,1.07,False,Neutral
,Female,37.0,Miami,Gold,6464.55,350.0,3.15,True,Neutral
16949.0,Male,48.0,New York,Gold,,236.0,3.52,True,Neutral
14970.0,,21.0,Los Angeles,Silver,7257.41,158.0,4.98,True,Unsatisfied
14701.0,Female,,Miami,Gold,4254.57,468.0,4.98,True,Satisfied
12645.0,Female,40.0,Miami,Bronze,1056.11,426.0,4.43,True,Unsatisfied
12468.0,Female1,19.0,Chicago,Silver ,,327.0,1.26,False,Unsatisfied
16767.0,Female,39.0,Houston,Bronze,4842.33,106.0,,True,Neutral
14738.0,Female,,Chicago,,6032.99,306.0,3.45,True,Satisfied
17540.0,Male,54.0,Los Angeles,Gold1,880.61,255.0,4.2,True,Neutral
14239.0,Female,25.0,,Bronze,2940.35,358.0,2.63,True,Satisfied
18125.0,Female ,24.0,Chicago,,3288.12,455.0,2.28,False,Unsatisfied
13328.0,Male,31.0,Houston,Bronze,5671.68,444.0,2.85,False,Unsatisfied
15549.0,Female,20.0,Los Angeles,Silver,2856.98,113.0,1.59,False,Unsatisfied
15864.0,Male ,,New York,Silver,1046.92,30.0,2.43,False,Satisfied
14662.0,Male,33.0,,Bronze,1732.08,12.0,,False,Neutral
,Male,36.0,Los Angeles,Bronze,1822.08,177.0,1.15,False,Neutral
15057.0,Male,68.0,New York,Gold,8442.68,479.0,1.6,True,Neutral
12574.0,Female,35.0,Chicago,Silver,2914.76,,1.5,True,Satisfied_
13330.0,Male,69.0,Los Angeles,Bronze,,46.0,2.61,True,Satisfied
13552.0,Female,33.0,Los Angeles,,5721.6,,4.99,,Unsatisfied
12853.0,Female,25.0,Miami_,Bronze,9772.68,130.0,,,Neutral
13538.0,,50.0,Los Angeles,Bronze,2800.94,245.0,1.58,,Satisfied
16755.0,Female_,66.0,Miami,Gold1,1667.89,353.0,4.66,True,
14133.0,Female,29.0,Chicago,Silver,615.17,203.0,4.53,False,Neutral
16523.0,Female,28.0,Los Angeles,Bronze,2485.5,226.0,1.13,True,Satisfied
14659.0,Male,22.0,New York,Gold,,80.0,4.01,False,Satisfied
13141.0,Female,,,Bronze,944.06,310.0,3.62,True,Unsatisfied
,Female,29.0,,Bronze,2522.55,35.0,4.07,False,Unsatisfied
13707.0,Female,34.0,Chicago,,8567.55,52.0,2.98,True,Unsatisfied
13709.0,Male ,23.0,Los Angeles,,5871.23,161.0,4.97,True,Neutral
17329.0,Female,50.0,Los Angeles,Silver-,788.26,469.0,1.18,False,Neutral
,Male,22.0,New York,Silver,572.06,84.0,,False,Unsatisfied
16897.0,Male,45.0,Miami,Silver,,328.0,2.59,True,Neutral
15579.0,Male,31.0,New York,Silver,9424.56,435.0,2.8,False,Neutral
14595.0,Male,22.0,New York,Gold,8513.73,26.0,4.69,False,Neutral
13161.0,Male,,Miami,Bronze,8464.91,225.0,3.24,True,Neutral
15415.0,,67.0,Chicago,,9249.75,446.0,,True,Satisfied
17431.0,Female,65.0,Los Angeles,Silver-,,,2.63,True,Satisfied
17463.0,Male,58.0,Chicago,Silver,2548.71,154.0,2.67,,Unsatisfied
14502.0,Female,36.0,New York_,Gold,4073.35,293.0,4.86,True,Unsatisfied
12528.0,Female,39.0,Houston,Gold,7216.75,414.0,3.4,False,Neutral
15448.0,Male,,Houston,Gold,8772.73,,3.54,False,Neutral
17314.0,Female,19.0,Miami,Bronze,4407.4,225.0,3.85,True,Satisfied
17373.0,Female,47.0,New York,Silver,5400.27,267.0,4.08,False,Neutral
18145.0,Female,64.0,Chicago,,9324.65,437.0,3.54,False,Neutral
14467.0,Female,,Los Angeles,,,41.0,1.95,True,Unsatisfied
12908.0,Female ,21.0,Houston,Gold,8636.76,133.0,4.5,True,Neutral
15144.0,Female,50.0,Chicago,Silver,1677.14,66.0,,False,Satisfied
14776.0,Male,30.0,Houston,Gold,4890.23,,3.97,True,Neutral
16403.0,Female,37.0,Houston,Silver,,447.0,4.99,True,Neutral
16407.0,Female_,24.0,,Gold,6069.18,210.0,4.21,False,Satisfied-
17619.0,Male,32.0,Miami,Gold,5629.88,474.0,4.32,True,Neutral
12778.0,Female,40.0,New York,Silver,3862.07,153.0,4.81,True,Neutral1
17256.0,Female,31.0,Miami,Silver,8646.7,172.0,1.6,False,Satisfied
17604.0,Female,40.0,Chicago,Bronze,6632.15,,2.99,False,Neutral 
14006.0,Male,36.0,Miami,Silver,7239.93,325.0,3.32,False,Neutral
13600.0,Female,46.0,Chicago,,1591.53,59.0,2.32,True,Unsatisfied
15058.0,,37.0,Chicago,,8843.34,184.0,4.36,True,Unsatisfied
17147.0,Female,46.0,,,1753.7,490.0,4.05,False,Satisfied
13881.0,Male,41.0,Los Angeles,Bronze,2305.57,180.0,3.88,True,Unsatisfied
16612.0,Male,35.0,New York,Silver,1367.75,322.0,4.99,True,Neutral
14627.0,Female,27.0,Miami,Gold,4459.56,324.0,2.04,True,Neutral
17356.0,,58.0,Chicago,Gold,8888.32,12.0,3.94,True,Neutral
12477.0,Male,25.0,Houston,Bronze,2599.23,,3.21,False,Neutral
,Male,43.0,Houston,Silver,3800.16,68.0,2.25,False,
13939.0,,46.0,Chicago,Gold,8476.06,427.0,1.64,True,Unsatisfied
,Male,27.0,New York,Gold,6216.37,329.0,4.58,True,Satisfied
13606.0,Female,34.0,Los Angeles,Gold,7541.0,202.0,3.38,,Unsatisfied
13494.0,Female,19.0,New York,Silver,2218.6,,4.3,False,Satisfied
12929.0,Female,23.0,Chicago,,7193.25,6.0,3.18,False,Satisfied
16419.0,Female,22.0,Chicago,Bronze,2353.34,15.0,1.88,False,Satisfied
17035.0,Male,45.0,Los Angeles,Gold,,42.0,,,Neutral
,,58.0,Miami,Gold,5642.87,31.0,2.53,,Neutral
16515.0,Male,22.0,Miami,Bronze,6986.83,470.0,4.89,True,Satisfied
12373.0,Female,35.0,Los Angeles,,,181.0,1.02,True,Unsatisfied
18202.0,Male,43.0,Miami,Bronze,2581.49,262.0,4.94,False,Unsatisfied
12775.0,Female,37.0,Houston,Bronze,1483.43,289.0,4.92,False,Neutral
14549.0,,58.0,Miami,Gold,3962.69,413.0,4.98,True,Satisfied
15981.0,Male,66.0,Miami,Silver,2912.95,21.0,2.91,False,Neutral
16110.0,Female,44.0,Miami,Silver,7355.93,380.0,4.86,True,
17376.0,Female,66.0,Houston,Silver,1176.22,,2.58,False,Neutral
13110.0,Female,29.0,Miami,Silver,7545.39,184.0,1.11,True,Satisfied
16716.0,Female,,Houston,Gold,552.48,244.0,1.9,False,Satisfied
12676.0,Male,20.0,Los Angeles,Bronze,2099.98,350.0,4.78,True,Neutral
15940.0,Female,27.0,New York,Bronze,7940.45,149.0,1.06,True,Satisfied-
15971.0,Male,51.0,Los Angeles,,7453.49,256.0,3.18,False,Unsatisfied
14665.0,,42.0,New York,Silver,4815.63,100.0,1.3,False,Unsatisfied
14457.0,Female,52.0,Los Angeles,Bronze,594.83,55.0,2.15,False,Neutral
15589.0,Male,33.0,Chicago1,Gold,6137.95,186.0,1.35,,Unsatisfied
14411.0,Male,19.0,New York,Gold,4126.57,320.0,4.44,False,Neutral
17560.0,Male,41.0,Chicago,,3233.63,86.0,3.36,True,Neutral
15226.0,Male,27.0,New York,Gold,6440.07,174.0,4.61,False,Satisfied 
14460.0,Female,55.0,New York,Bronze,4422.48,468.0,3.75,False,Satisfied
16156.0,Female,39.0,Chicago,Bronze,,,4.88,False,Neutral-
13728.0,Female,,Miami1,,9167.91,244.0,3.04,False,Satisfied
14127.0,Female,60.0,Miami,Bronze,7807.08,60.0,3.55,True,Satisfied
16378.0,Male,56.0,Chicago,Gold_,658.14,104.0,3.31,False,Neutral
13894.0,Male,44.0,New York ,Bronze,5298.13,139.0,2.94,False,Satisfied
13824.0,Female,46.0,New York,Silver,925.44,303.0,4.38,,Unsatisfied
18250.0,Female,64.0,New York,Bronze,8389.17,159.0,3.58,False,Unsatisfied
15270.0,Female,55.0,Chicago,Silver,6168.84,499.0,4.21,True,
14188.0,Female-,37.0,,Silver,1807.25,232.0,4.15,True,Unsatisfied
18017.0,Female,44.0,Houston,Gold,305.34,77.0,1.76,True,Unsatisfied
15421.0,,58.0,Miami,Silver,,,3.6,True,Satisfied
17446.0,Female,37.0,Los Angeles,Bronze,5122.92,22.0,1.8,True,Neutral
12414.0,Male,61.0,Miami,Bronze,7370.3,184.0,3.33,False,Neutral
14798.0,Male,,New York,Silver,1296.32,145.0,3.71,True,Neutral
12990.0,Male,,Chicago,Gold,2290.71,,4.99,True,Satisfied
12350.0,Male,52.0,Houston,Silver,,281.0,1.12,False,Neutral
16992.0,Male,64.0,Miami,Bronze,2258.96,288.0,1.36,True,Neutral
17337.0,Male,19.0,Houston,Bronze,3974.23,143.0,1.31,True,Unsatisfied
16405.0,Male,47.0,Miami,Silver,5640.19,13.0,2.59,True,Neutral
17071.0,Male ,51.0,New York,Silver,6880.87,186.0,4.29,True,Satisfied
13873.0,Female1,39.0,Los Angeles,Silver,9641.37,474.0,4.38,,Neutral
17362.0,Female,20.0,Houston,Bronze,9315.35,434.0,,True,Unsatisfied
13394.0,Male,23.0,Houston,Bronze,5744.26,,,True,Unsatisfied
,Male,32.0,Los Angeles,Bronze,7368.09,269.0,2.29,True,Unsatisfied
16333.0,Female,44.0,Houston,Gold,9513.63,97.0,1.35,True,Unsatisfied
16030.0,Male,27.0,Houston,Bronze,926.37,434.0,1.23,True,Neutral
14044.0,Female1,26.0,Miami,Bronze,155.78,357.0,4.41,False,Unsatisfied
13800.0,Male-,,Los Angeles_,,395.02,294.0,3.92,True,Unsatisfied
